system:index,.geo,Latitude,Longitude,Predicted_LST
2859,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65890715449058,12.91822294328078]}",12.918223,77.658907,29.946634
2860,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66160210034293,12.91822294328078]}",12.918223,77.661602,29.95728
2861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66878862261589,12.91822294328078]}",12.918223,77.668789,32.79751
2862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68046672130944,12.91822294328078]}",12.918223,77.680467,27.937494
2863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69573808113948,12.91822294328078]}",12.918223,77.695738,33.487507
2864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71011112568539,12.91822294328078]}",12.918223,77.710111,34.631897
2865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74334879119782,12.91822294328078]}",12.918223,77.743349,35.807274
2866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76041678159608,12.91822294328078]}",12.918223,77.760417,36.51755
2867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76401004273256,12.91822294328078]}",12.918223,77.76401,34.34891
2868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77838308727847,12.91822294328078]}",12.918223,77.778383,37.7169
2869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43612496402893,12.9191212585649]}",12.919121,77.436125,35.995564
2870,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44151485573366,12.9191212585649]}",12.919121,77.441515,39.239143
2871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45409126971133,12.9191212585649]}",12.919121,77.454091,37.4599
2872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4576845308478,12.9191212585649]}",12.919121,77.457685,34.5544
2873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47744746709843,12.9191212585649]}",12.919121,77.477447,36.21848
2874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47834578238255,12.9191212585649]}",12.919121,77.478346,35.033154
2875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48104072823492,12.9191212585649]}",12.919121,77.481041,32.406055
2876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51517670903145,12.9191212585649]}",12.919121,77.515177,32.23594
2877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52415986187265,12.9191212585649]}",12.919121,77.52416,33.066174
2878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56009247323743,12.9191212585649]}",12.919121,77.560092,32.042156
2879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62117791255756,12.9191212585649]}",12.919121,77.621178,34.420666
2880,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63914421823995,12.9191212585649]}",12.919121,77.639144,28.103148
2881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6418391640923,12.9191212585649]}",12.919121,77.641839,28.417856
2882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6508223169335,12.9191212585649]}",12.919121,77.650822,31.687267
2883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69753471170772,12.9191212585649]}",12.919121,77.697535,34.466656
2884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7056195492648,12.9191212585649]}",12.919121,77.70562,35.843765
2885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70741617983303,12.9191212585649]}",12.919121,77.707416,34.44391
2886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71909427852658,12.9191212585649]}",12.919121,77.719094,34.47243
2887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73256900778838,12.9191212585649]}",12.919121,77.732569,34.664295
2888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7568235204596,12.9191212585649]}",12.919121,77.756824,36.022465
2889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77299319557376,12.9191212585649]}",12.919121,77.772993,38.577583
2890,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40827719022123,12.920019573849018]}",12.92002,77.408277,34.201576
2891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42175191948303,12.920019573849018]}",12.92002,77.421752,38.34892
2892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42624349590362,12.920019573849018]}",12.92002,77.426243,38.819294
2893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51338007846321,12.920019573849018]}",12.92002,77.51338,33.538136
2894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56548236494214,12.920019573849018]}",12.92002,77.565482,31.700846
2895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59333013874985,12.920019573849018]}",12.92002,77.59333,33.289978
2896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62027959727344,12.920019573849018]}",12.92002,77.62028,32.8644
2897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67597514488885,12.920019573849018]}",12.92002,77.675975,33.516827
2898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67777177545709,12.920019573849018]}",12.92002,77.677772,29.201889
2899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68405998244593,12.920019573849018]}",12.92002,77.68406,30.751741
2900,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77568814142612,12.920019573849018]}",12.92002,77.775688,37.002617
2901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78197634841496,12.920019573849018]}",12.92002,77.781976,35.53578
2902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78556960955143,12.920019573849018]}",12.92002,77.78557,35.232124
2903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44600643215425,12.920917889133138]}",12.920918,77.446006,38.930584
2904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45049800857485,12.920917889133138]}",12.920918,77.450498,40.180996
2905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45139632385897,12.920917889133138]}",12.920918,77.451396,40.347946
2906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45229463914309,12.920917889133138]}",12.920918,77.452295,39.80601
2907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4576845308478,12.920917889133138]}",12.920918,77.457685,36.493458
2908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46037947670017,12.920917889133138]}",12.920918,77.460379,32.67846
2909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46307442255252,12.920917889133138]}",12.920918,77.463074,32.769962
2910,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46576936840488,12.920917889133138]}",12.920918,77.465769,35.175983
2911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.466667683689,12.920917889133138]}",12.920918,77.466668,37.216785
2912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47565083653019,12.920917889133138]}",12.920918,77.475651,35.614193
2913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48283735880315,12.920917889133138]}",12.920918,77.482837,32.340313
2914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50439692562202,12.920917889133138]}",12.920918,77.504397,33.731358
2915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5403295369868,12.920917889133138]}",12.920918,77.54033,33.280037
2916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58255035534042,12.920917889133138]}",12.920918,77.58255,31.161507
2917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58434698590865,12.920917889133138]}",12.920918,77.584347,31.958443
2918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5906351928975,12.920917889133138]}",12.920918,77.590635,31.840393
2919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59512676931809,12.920917889133138]}",12.920918,77.595127,32.247536
2920,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64094084880819,12.920917889133138]}",12.920918,77.640941,26.573605
2921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6508223169335,12.920917889133138]}",12.920918,77.650822,31.9497
2922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66609367676354,12.920917889133138]}",12.920918,77.666094,32.37525
2923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67238188375237,12.920917889133138]}",12.920918,77.672382,32.38097
2924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68226335187768,12.920917889133138]}",12.920918,77.682263,31.89304
2925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69753471170772,12.920917889133138]}",12.920918,77.697535,36.3756
2926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70112797284419,12.920917889133138]}",12.920918,77.701128,35.78758
2927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70292460341243,12.920917889133138]}",12.920918,77.702925,36.185257
2928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71460270210599,12.920917889133138]}",12.920918,77.714603,34.623917
2929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7568235204596,12.920917889133138]}",12.920918,77.756824,37.718758
2930,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76670498858492,12.920917889133138]}",12.920918,77.766705,37.60718
2931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77568814142612,12.920917889133138]}",12.920918,77.775688,36.181522
2932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77658645671023,12.920917889133138]}",12.920918,77.776586,36.622334
2933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77838308727847,12.920917889133138]}",12.920918,77.778383,36.382107
2934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78556960955143,12.920917889133138]}",12.920918,77.78557,36.902523
2935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41007382078946,12.921816204417258]}",12.921816,77.410074,34.47675
2936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42893844175597,12.921816204417258]}",12.921816,77.428938,38.994038
2937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43971822516541,12.921816204417258]}",12.921816,77.439718,34.015526
2938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44690474743837,12.921816204417258]}",12.921816,77.446905,37.68226
2939,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46756599897311,12.921816204417258]}",12.921816,77.467566,37.840332
2940,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51517670903145,12.921816204417258]}",12.921816,77.515177,33.39176
2941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5178716548838,12.921816204417258]}",12.921816,77.517872,32.338005
2942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53224469942973,12.921816204417258]}",12.921816,77.532245,34.889458
2943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53404132999796,12.921816204417258]}",12.921816,77.534041,32.55541
2944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53673627585032,12.921816204417258]}",12.921816,77.536736,30.274454
2945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53853290641857,12.921816204417258]}",12.921816,77.538533,33.126076
2946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5403295369868,12.921816204417258]}",12.921816,77.54033,32.812767
2947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57177057193098,12.921816204417258]}",12.921816,77.571771,32.790424
2948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57626214835157,12.921816204417258]}",12.921816,77.576262,31.49558
2949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57895709420394,12.921816204417258]}",12.921816,77.578957,31.625607
2950,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59961834573869,12.921816204417258]}",12.921816,77.599618,30.745932
2951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60141497630693,12.921816204417258]}",12.921816,77.601415,32.76784
2952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60770318329577,12.921816204417258]}",12.921816,77.607703,33.1004
2953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63555095710348,12.921816204417258]}",12.921816,77.635551,32.182297
2954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63914421823995,12.921816204417258]}",12.921816,77.639144,30.998217
2955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64633074051291,12.921816204417258]}",12.921816,77.646331,31.677494
2956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66968693790001,12.921816204417258]}",12.921816,77.669687,32.90298
2957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69933134227595,12.921816204417258]}",12.921816,77.699331,33.94103
2958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7334673230725,12.921816204417258]}",12.921816,77.733467,34.56452
2959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73706058420898,12.921816204417258]}",12.921816,77.737061,33.38602
2960,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74424710648194,12.921816204417258]}",12.921816,77.744247,36.73661
2961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74873868290253,12.921816204417258]}",12.921816,77.748739,36.161522
2962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75053531347076,12.921816204417258]}",12.921816,77.750535,35.930016
2963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76401004273256,12.921816204417258]}",12.921816,77.76401,35.902744
2964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76850161915316,12.921816204417258]}",12.921816,77.768502,37.479332
2965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7981460235291,12.921816204417258]}",12.921816,77.798146,37.64875
2966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40648055965299,12.922714519701376]}",12.922715,77.406481,36.15912
2967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41995528891478,12.922714519701376]}",12.922715,77.419955,34.231506
2968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42444686533538,12.922714519701376]}",12.922715,77.424447,38.830627
2969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4343283334607,12.922714519701376]}",12.922715,77.434328,33.970234
2970,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43702327931305,12.922714519701376]}",12.922715,77.437023,32.162292
2971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4711592601096,12.922714519701376]}",12.922715,77.471159,37.15036
2972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49721040334906,12.922714519701376]}",12.922715,77.49721,35.590546
2973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5124817631791,12.922714519701376]}",12.922715,77.512482,33.126186
2974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53044806886149,12.922714519701376]}",12.922715,77.530448,34.228184
2975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53763459113445,12.922714519701376]}",12.922715,77.537635,31.263102
2976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54302448283916,12.922714519701376]}",12.922715,77.543024,33.26186
2977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5636857343739,12.922714519701376]}",12.922715,77.563686,32.688145
2978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58524530119277,12.922714519701376]}",12.922715,77.585245,32.310036
2979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59243182346573,12.922714519701376]}",12.922715,77.592432,31.531641
2980,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59512676931809,12.922714519701376]}",12.922715,77.595127,31.587738
2981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62117791255756,12.922714519701376]}",12.922715,77.621178,33.32165
2982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6328560112511,12.922714519701376]}",12.922715,77.632856,32.78279
2983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65800883920646,12.922714519701376]}",12.922715,77.658009,32.644726
2984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67507682960473,12.922714519701376]}",12.922715,77.675077,32.006832
